servierCode,providerCode,geographyCode,sourceChannelCode,nameEn
,804217,010;090;020;040;050,SG_GP,GREENLIFE CLINIC & SURG PTE LTD-DR WONG WENG YEW
,804363,010;014;020;040;050,SG_PriSend,DR PETER L.H. HWANG CLINIC
,804439,010;090;024;040;050,SG_GP,CARE MEDICAL CLINIC - LEE WEE KHENG
,804508,011;090;023;040;050,SG_GP,USRAH MEDICAL CLINIC - DR HAFIDZA BTE MOHD SAID
,804540,010;014;020;040;050,SG_GP,CHOICE CLINIC & SURGERY - DR TAN KEE LING
,804734,012;014;022;040;050,SG_GP,DR STEVEN ANG AESTHETIC & FAMILY CLINIC
,804853,010;090;020;042;050,SG_PriSpsy,ANG YONG GUAN PSYCHIATRY-DR ANG YONG GUAN
,805040,013;015;022;042;050,SG_GP,DRS BAIN & PARTNERS
,805136,012;014;022;040;050,SG_GP,HEALTHPLUS MEDICAL & CLINIC SURGERY -DR EUGENE LIM
,805153,010;090;020;041;050,SG_PriSsur,SURGERY & GYNAECOLOGY PTE LTD (CS LIM COLON)
,805260,013;014;021;040;050,SG_GP,E.J.TAN CLINIC & SURGERY - DR LIM CHIEN CHUAN
,805342,010;090;021;040;050,SG_GP,DR SOH FAMILY CLINIC -DR SOH CHERN TAU
,805349,010;090;020;040;050;080,SG_PriSden,SHARON DENTAL SURGERY - DR YEO TYE CHEH
,805395,013;090;020;040;050,SG_GP,ADMIRALTY FAMILY CLINIC -DR FRANK LEE
,805411,012;014;022;040;050,SG_GP,KAO & TAN MED CTR & SURG PTE LTD-DR KAO WEI HSING
,805429,011;015;023;040;050,SG_GP,QUALITAS HEALTHCARE PTE LTD C/O TAY CLINIC
,805538,011;090;023;040;050,SG_GP,TEMASEK CLINIC & SURGERY - DR GERARD LIM YOONG CHE
,807020,012;015;024;040;050;080,SG_GP,ASPEN CLINIC PTE LTD - DR WONG KIN CHAN
,807128,010;090;020;040;050,SG_GP,OASIS BEDOK 24 HR CLINIC - DR WANG SHI TAH
,807340,010;020;040;050;090,SG_Pharm,SERVIER (S) PTE LTD
,807577,010;020;021;022;023;024;090;040;070,SG_Pharm,G + PHARMA PTE LTD
,900001,010;020;040;050;090;021;022;023;024,SG_Pharm,MOHAMED MUSTAFA & SAMSUDDIN CO PTE LTD
,900221,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900225,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900228,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900234,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900239,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900241,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900250,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900255,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900258,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900262,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900298,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900433,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900435,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900453,010;020;040;050;090;021;022;023;024;080,SG_Pharm,MT ELIZABETH - GUARDIAN HEALTH & BEAUTY 086
,900454,010;020;040;050;090;021;022;023;024;080,SG_Pharm,GLENEAGLES MEDICAL - GUARDIAN HEALTH & BEAUTY 087
,900464,010;020;040;050;090,SG_Pharm,NISHINO SG_PHARMACEUTICAL PTE LTD
,900482,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900610,010;020;040;050;090,SG_Pharm,WATSON'S PERSONAL CARE STORE
,900611,010;020;040;050;090,SG_Pharm,WATSON'S PERSONAL CARE STORE
,900615,010;020;040;050;090;080,SG_Pharm,WATSON'S PERSONAL CARE STORE
,900621,010;020;040;050;090,SG_Pharm,WATSON'S PCS- UNITED SQUARE
,900625,010;020;040;050;090;080,SG_Pharm,WATSON'S PERSONAL CARE STORE
,900630,010;020;040;050;090;080,SG_Pharm,WATSON'S PERSONAL CARE STORE
,900641,010;020;040;050;090,SG_Pharm,WATSON'S PERSONAL CARE STORE
,900643,010;020;040;050;090,SG_Pharm,WATSON'S PERSONAL CARE STORE
,900644,010;020;040;050;090,SG_Pharm,WATSON'S PERSONAL CARE STORE
,900655,010;020;040;050;090,SG_Pharm,WATSON'S PCS- BKT PANJANG
,900910,010;020;040;050;090;021;022;023;024,SG_Pharm,UNITY BY FAIRPRICE - JX8 - JUNCTION 8
,900916,010;020;040;050;090;021;022;023;024,SG_Pharm,NTUC HEALTHCARE SG_PHARMACY
,900918,010;020;040;050;090;021;022;023;024,SG_Pharm,NTUC HEALTHCARE SG_PHARMACY
,900922,010;020;040;050;090;021;022;023;024,SG_Pharm,NTUC HEALTHCARE SG_PHARMACY
,900927,010;020;040;050;090;021;022;023;024,SG_Pharm,NTUC HEALTHCARE SG_PHARMACY
,900928,010;020;040;050;090;021;022;023;024,SG_Pharm,NTUC HEALTHCARE SG_PHARMACY
,900930,010;020;040;050;090;021;022;023;024,SG_Pharm,NTUC HEALTHCARE SG_PHARMACY
,900990,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,900996,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,901022,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,901023,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,901040,010;020;040;050;090,SG_Pharm,NISHINO SG_PHARMACEUTICAL PTE LTD
,901107,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,901119,010;020;040;050;090;021;022;023;024;080,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,901179,010;020;040;050;090;080,SG_Pharm,WATSON'S PCS - 074 GREAT WORLD CITY
,901218,010;020;040;050;090,SG_Pharm,NISHINO SG_PHARMACEUTICAL PTE LTD_- MEIDI-YA
,901247,010;020;040;050;090;021;022;023;024,SG_Pharm,NTUC HEALTHCARE SG_PHARMACY
,901253,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,901328,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,901402,010;020;040;050;090;021;022;023;024,SG_Pharm,NTUC HEALTHCARE SG_PHARMACY
,901449,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,901462,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY
,901564,010;020;040;050;090,SG_Pharm,WATSON'S PCS - 201 PARAGON
,901594,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY - 231 HOUGANG MALL
,901717,010;020;040;050;090,SG_Pharm,WATSON'S PCS- CHANGI AIRPORT T3T
,901721,010;020;040;050;090,SG_Pharm,WATSON'S PERSONAL CARE STORE
,901812,010;020;040;050;090;021;022;023;024,SG_Pharm,NTUC HEALTHCARE SG_PHARMACY
,901823,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H&B - 264 ION
,901829,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B-267 CITY SQUARE MALL
,902036,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B- 242 CCK AVE 4
,902049,010;020;040;050;090;080,SG_Pharm,WATSON'S PCS- 139 ION
,902168,010;020;040;050;090,SG_Pharm,WATSON'S PERSONAL CARE STORE
,902171,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY - 283 SERANGOON NEX
,902172,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B-274 MARINA BAY SANDS
,902189,010;020;040;050;090,SG_Pharm,WATSON'S PCS- 148 CLEMENTI MALL
,902190,010;020;040;050;090;021;022;023;024,SG_Pharm,UNITY BY FAIRPRICE - WMA WEST MALL
,902202,010;020;040;050;090;080,SG_Pharm,WATSON'S PCS- PARAGON
,902203,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY - 286 CLEMENTI MALL
,902206,010;020;040;050;090;021;022;023;024;080,SG_Pharm,GUARDIAN HEALTH & BEAUTY - 288 T2 TRANSIT LOUNGE N
,902207,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY - 289 T2 CHECK IN HALL
,902209,010;020;040;050;090,SG_Pharm,WATSON'S PCS- 150 T3C
,902215,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY - 294 CAUSEWAY POINT 2
,902229,010;020;040;050;090,SG_Pharm,WATSON'S PERSONAL CARE STORE
,902264,010;020;040;050;090;021;022;023;024,SG_Pharm,NTUC HEALTHCARE SG_PHARMACY
,902275,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY - 306 AIRPORT BOULEVARD
,902312,010;020;040;050;090;021;022;023;024;080,SG_Pharm,GUARDIAN H & B- 310 NOVENA HOSPITAL
,902335,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B- 309 AMARA HOTEL
,902364,010;020;040;050;090;080,SG_Pharm,WATSON'S PERSONAL CARE STORE
,902366,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H&B - 317 JEM
,D33013,011;014;022;040;050,SG_PriScar,ASIAN HEART & VASCULAR CENTRE
,D33111,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B - 322 TAS
,D33124,010;090;020;042;050,SG_PriSpsy,ADULT & CHILD PSYCHOLOGICAL WELLNESS CLINIC PTE LTD
,D33171,010;090;024;042;050,SG_PriSsur,ROBLESS VASCULAR CLINIC PTE LTD
,D33201,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP LTD (JURONSG_GPT
,D33202,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP LTD (NEWUPPCH
,D33219,010;090;023;041;050,SG_PriSsur,COLORECTAL SURGEONS INC. (PTE LTD)
,D33251,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B - 321 WGA
,D33266,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B - 326 BEDOK MALL
,D33322,010;020;040;050;090,SG_Pharm,WATSON'S PCS- 173 BM
,D33374,010;090;023;041;050,SG_PriSsur,PANASIA SURGERY PTE LTD
,D33375,010;015;024;040;050,SG_GP,HEALTHPATH MEDICAL CLINIC & SURGERY
,D33376,010;090;023;041;050,SG_PriSsur,PANASIA SURGERY PTE LTD
,D33547,011;014;022;040;050,SG_PriScar,APEX HEART CLINIC
,D33572,010;090;020;040;050,SG_GP,FERNVALE FAMILY CLINIC PTE LTD
,D33596,010;015;024;040;050,SG_GP,Q & M MEDICAL & AESTHETIC CLINIC (SERANG
,D33606,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP LTD - YEE TEE POIN
,D33607,013;014;021;040;050,SG_GP,E MEDICAL NOVENA
,D33669,013;015;023;041;050,SG_PriSend,ARDEN ENDOCRINOLOGY SPECIALIST CLINIC PT
,D33670,012;014;022;040;050,SG_GP,FAMILY MEDICINE CLINIC CHINATOWN
,D33717,010;020;040;050;090,SG_PriH,FARRER PARK HOSPITAL PTE LTD
,D33767,010;090;020;040;050,SG_GP,UNITY FAMILY MEDICINE CLINIC
,D33794,010;020;040;050;090,SG_Pharm,HC HEALTHCARE PTE LTD
,D33876,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP LTD - MARINA
,D33897,013;015;023;041;050,SG_PriSneu,SIOW NEUROLOGY HEADACHE & PAIN CTR
,D34041,010;090;020;041;050,SG_PriSpsy,THE RESILIENZ CLINIC PTE LTD
,D34044,010;090;020;040;050,SG_PriSog,WSLAW MEDICAL PTE LTD C/O WS LAW WOMEN'S
,D34170,010;090;020;040;050,SG_PriSsur,KK TANG BRAINSPINE SURGERY
,D34230,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP L
,D34234,010;090;020;040;050;080,SG_PriSort,ORTHOLIMB BONE & JOINT SURGERY P/L
,D34292,012;015;023;040;050,SG_PriScar,ORCHARD HEART SPECIALIST PTE LTD
,D63290,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B - 327 BUGIS JUNCTION
,D63293,011;014;021;041;050,SG_GP,HEALTHWAY MEDICAL GROUP PTE LTD
,D63310,013;014;022;040;050,SG_PriSend,DR FOO ENDOCRINE PTE LTD
,D63405,010;090;024;042;050,SG_PriSphy,PRECIOUS MEDICAL CENTRE PTE LTD C/O PRECIOUS MEDICAL CENTRE
,D63432,010;020;021;022;023;024;090;040;070,SG_Pharm,NTUC FPLTD - 476 HSPH
,D63754,012;015;021;040;050,SG_PriScar,THE HEART DOCTORS PTE LTD
,D63831,012;015;023;040;050,SG_PriScar,THE HEART AND VASCULAR CENTRE P/L
,D63903,012;014;024;042;050,SG_PriScar,HEART MATTERS MEDICAL CENTRE PTELTD
,D63933,010;090;020;040;050,SG_PriSder,SKIN CONSULTANCY PTE LTD
,D64454,010;090;024;042;050,SG_PriSgas,HOPE GASTROENTEROLOGY AND LIVER P/L
,D64799,010;090;020;040;050;080,SG_PriSort,"ALLERGY, ARTHRITIS & RHEUMATISM CLINIC C"
,D64903,033;032;042;050;040;080;030,SG_PubH,NG TENG FONG GENERAL HOSPITAL
,D65118,011;090;022;040;050,SG_PriSend,GLEN ARDEN ENDOCRINOLOGY SPECIALIST CLIN
,D65268,010;090;020;040;050,SG_PriSgas,GASTRO LIVER & SURIGICAL CENTRE @ MT ELI
,D65269,010;090;021;042;050,SG_PriSsur,RSIM GENERAL & COLORECTAL SURGERY
,D65271,011;090;023;040;050,SG_GP,SENNETT MEDICAL CLINIC
,D65739,010;020;040;050;090,SG_PriH,FARRER PARK HOSPITAL PTE LTD C/O FARRER PARK SG_PHARMACY
,D65851,010;090;022;040;050,SG_PriSend,VIVIEN LIM ENDOCRINOLOGY SPECIALIST CENTRE PTE LTD
,D65942,012;015;024;040;050,SG_GP,ZENITH MEDICAL CLINIC PTE LTD
,D66060,010;020;040;050;090;021;022;023;024,SG_Pharm,NTUC HEALTH CO-OPERATIVE LTD - 3PL
,D66224,010;020;040;050;090,SG_Pharm,WATSON'S PCS - 183 T3 TRANSIT NORTH
,D66296,010;090;020;040;050;070,SG_PriSonc,MEMBER OF SOC - SOC @ CONNEXION PTE LTD
,D66432,010;020;042;050;090,SG_GP,RAFFLES MEDICAL GROUP LTD
,D66535,010;090;020;040;050,SG_PriSonc,SOC@CONNEXION PTE LTD
,D66827,012;090;021;040;050,SG_PriSend,SAINT JULIEN CLINICAL ASSOCIATES PTE LTD
,D67473,011;014;022;040;050,SG_PriScar,ASIAN HEART & VASCULAR CENTER P/L
,D67530,012;015;024;041;050;080,SG_GP,N B THAM CLINIC PTE LTD
,D67592,010;090;022;041;050,SG_PriSsur,KK SNG COLORECTAL & GENERAL SURGERY PTE LTD
,D67787,010;015;020;040;050,SG_PriScar,ESC CARDIOVASCULAR & MEDICINE CLINIC C/O KINGS CARDIOLOGY PTE LTD
,D69107,011;015;023;040;050;080,SG_GP,SIGLAP CLINIC PTE LTD
,E02461,012;090;024;040;050;080,SG_GP,GARDEN CLINIC
,E03036,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B - 334 WHITE SANDS
,E03119,012;090;024;040;050,SG_GP,MEDIVENE HOLDINGS PTE LTD C/O MEDIVENE CLINIC & SURGERY
,E03327,010;090;022;040;050,SG_GP,LATIF & LYNN PTE LTD C/O FUSION MEDICAL & HEALTH SCREENING CENTRE
,E03959,011;015;021;040;050,SG_PriScar,BERNARD KWOK CARDIOLOGY CLINIC PTE LTD C/O BK CARDIOLOGY PTE LTD
,E04020,034;040;050;036;030,SG_PubH,SINGHEALTH POLYCLINICS - GUL CIRCLE
,E04307,010;090;023;040;050,SG_PriSog,ELISA KOH CLINIC & SURGERY FOR WOMEN C/O ELISA KOH CL & SURG P/L
,E04589,010;090;020;041;050,SG_PriSpsy,BETTER LIFE PSYCHOLOGICAL MEDICINE CLINIC C/O BETTER LIFE CLINIC P/L
,E04793,010;090;020;040;050,SG_GP,DR.W MEDICAL CLINIC C/O W CLINIC PTE LTD
,E05308,010;090;020;042;050,SG_PriSog,WOMEN FERTILITY & FETAL CENTRE C/O WOMEN FERTILITY&FETAL CENTRE PTELTD
,E05588,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN HEALTH & BEAUTY - 336 DS2
,E05595,012;015;022;040;050,SG_GP,THE CLINIC @ CAPITAGREEN C/O THE CLINIC @ CAPITAGREEN PTE LTD
,E05948,011;090;020;040;050,SG_GP,KING GEORGE'S MEDICAL CLINIC PTELTD
,E06212,012;015;024;040;050,SG_GP,FAMILY CARE MEDICAL CENTRE PTE LTD
,E06277,010;090;024;040;050,SG_GP,LIFE FAMILY CLINIC
,E06288,012;015;021;040;050,SG_PriScar,RESTORE HEART CENTRE
,E06373,013;014;021;040;050,SG_GP,LIAN CLINIC - DR JEFFREY LOH
,E06374,010;090;023;040;050,SG_PriSsur,CAPSTONE COLORECTAL SURGERY CENTRE C/O MH COLORECTAL SURGERY PTE LTD
,E66808,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B - 330 SELETAR MALL
,E67995,010;090;020;041;050,SG_PriSgas,GUTCARE ALVERNIA
,E67996,010;090;023;041;050,SG_PriSgas,GUTCARE EAST
,E68094,012;015;024;040;050,SG_GP,KINGSLEY FAMILY CLINIC
,E68259,012;015;022;040;050,SG_GP,THE CLINIC @ APERIA PTE LTD
,E68571,010;014;021;040;050,SG_GP,YISHUN RING ROAD CLINIC
,E68723,010;090;023;041;050,SG_PriSsur,THE VASCULAR & INTERVENTIONAL GROUP
,E68826,010;090;020;040;050;080,SG_PriSog,ORTHOPAEDIC ASSOCIATES (NOVENA)
,E69445,010;090;023;041;050,SG_PriSsur,BERNARD LIM SPECIALIST SURGERY PTE LTD
,E69481,010;090;020;040;050,SG_PriSog,SOG-CHOO WAN LING CLINIC FOR WOMEN
,E69483,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP PTE LTD
,E69602,010;090;024;040;050,SG_PriSgas,KL LING GASTROENTEROLOGY AND LIVER PTE LTD
,E69927,010;090;020;040;050,SG_GP,TAYKA MEDICAL PTE LTD C/O TAYKA MEDICAL FAMILY CLINIC
,E70255,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP LTD
,E70298,012;090;022;040;050,SG_GP,CRAWFURD MEDICAL CENTRE PTE LTD
,E70320,012;015;021;040;050,SG_GP,ISLAND FAMILY CLINIC (SENGKANG)
,E70365,010;090;024;040;050,SG_GP,PANHEALTH MEDICAL PUNGGOL PTE LTD
,E70715,030;042;050;060;040,SG_PubH,JURONG COMMUNITY HOSPITAL
,E70818,013;015;023;040;050,SG_PriScar,SOZO CARDIOLOGY PTE LTD
,E70825,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B - 335 DTW
,E70856,010;090;020;040;050;080,SG_PriSog,ASC CLINIC FOR WOMEN PTE LTD
,E70857,011;014;022;040;050,SG_PriScar,THE HARLEY STREET HEART & CANCER CENTRE
,E70909,013;090;023;041;050,SG_PriH,RAFFLESSPECIALISTS
,E71035,031;041;050;035;040;080;030,SG_PubH,SENGKANG HEALTH PTE LTD
,F06522,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B - 338 WWP
,F06525,010;090;024;042;050,SG_PriSsur,COLORECTAL PRACTICE C/O COLORECTAL
,F06758,012;090;024;040;050,SG_GP,ONEDOCTORS FAMILY CLINIC C/O ONEDOCTORS PENTA PTE LTD
,F06912,012;090;022;040;050,SG_GP,THE FAMILY PRACTICE @ SKYVILLE C/O THE FAMILY PRACTICE PTE LTD
,F07210,013;090;021;040;050,SG_GP,Q & M MEDICAL CLINIC (BUKIT BATOK)
,F07351,010;020;090;041;050,SG_PriSgas,GUTCARE G
,F07418,012;090;022;040;050,SG_GP,DUXTON MEDICAL CLINIC
,F08653,010;020;040;050;090,SG_Pharm,VISITING VETS GROUP PTE LTD
,F09016,012;015;023;040;050,SG_PriSend,"ABEL SOH DIABETES, THYRIOD AND ENDOCRINE CLINIC"
,F10066,010;090;020;040;050,SG_PriSpae,SBCC BABY & CHILD C/O SBCC CLINIC PTE LTD
,F10123,010;090;020;042;050,SG_PriSpsy,ADELPHI PSYCH MEDICINE CLINIC C/O ADELPHI PSYCHIATRY AND WELLNESS
,F10783,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP LTD
,F10849,010;020;041;050;090,SG_GP,RAFFLES MEDICAL GROUP LTD
,F10889,013;020;090;040;050,SG_GP,AE MEDICAL CLINIC C/O AE MEDICAL FERNVALE PTE LTD
,F11001,010;090;024;040;050,SG_GP,UNIHEALTH 24-HR CLINIC (TOA PAYOH) C/O UNIHEALTH MEDICAL PTE LTD
,F11272,012;015;024;040;050,SG_GP,PROVIDENCE CLINIC @ BALESTIER C/O PROVIDENCE CLINIC @ BALESTIERP/L
,F11362,010;090;023;041;050,SG_PriSsur,MAVEN SURGERY C/O MAVEN MEDICAL PTE LTD
,F11367,010;090;021;042;050,SG_PriSsur,APICARE PAIN CLINIC C/O APICARE PAIN SPECIALIST PTE LTD
,F11520,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B - 339 TIONG BAHRU PLAZA
,F11809,010;090;023;041;050,SG_PriSsur,ONE SURGICAL CLINIC & SURGERY C/O ONE SURGICAL PTE LTD
,F11833,012;015;021;040;050,SG_GP,ISLAND FAMILY CLINIC (FERNVALE) C/O IFC FERNVALE PTE LTD
,F19750,010;090;020;040;050,SG_GP,PLUSHEALTH MEDICAL CLINIC & SURGERY C/O PLUS HEALTH PTE LTD
,F19802,010;020;040;050;090,SG_Pharm,DROPS HEALTH & BEAUTY
,F20393,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H&B- 340 (C01) COMPASS ONE
,F20488,010;020;090;040;050,SG_Pharm,WATSON'S PCS- 192 COMPASS ONE
,F20613,012;015;022;040;050,SG_GP,THE CLINIC @ BUSINESS CITY C/O THE CLINIC @ BUSINESS CITY PTE LTD
,F20749,013;015;023;040;050,SG_PriScar,GRAMERCY HEART AND VASCULAR CTR C/O GRAMERCY HEART AND VASCULAR CTR P/
,F21026,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP LTD
,F21410,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H&B- 341 THE CENTREPOINT
,F21561,010;020;090;040;070,SG_Pharm,LINK HEALTHCARE SINGAPORE PTE LTD
,F22317,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP LTD
,F22801,011;090;020;040;050,SG_GP,ASSURANCE MEDICARE CLINIC AND SURGERY C/O ASSURANCE MEDICARE PTE
,F23149,010;090;022;040;050,SG_GP,NEWEST MEDICAL AND LASER CLINIC PTE LTD
,F23176,010;090;023;041;050,SG_PriSsur,G&L SURGICAL CLINIC
,F23311,010;020;040;050;090,SG_Pharm,NISHINO SG_PHARMACEUTICAL PTE LTD - WESTGATE
,F24435,010;090;020;040;050,SG_GP,ICON SOC PTE LTD
,G00173,010;090;020;041;050,SG_PriSgas,NGTAYMENGGASTROINTESTINALHEPATOLOGY CTR C/ONGTAYMENG G.I HEP SVCS P/L
,G02315,010;020;040;050;090,SG_GP,RAFFLESMEDICAL
,G02423,010;090;020;040;050,SG_GP,PINETREE MEDICAL CLINIC
,G02429,010;020;040;050;090,SG_GP,RAFFLESMEDICAL C/O RAFFLES MEDICAL GROUP LTD
,G03336,010;090;023;042;050,SG_PriSgas,KIERON LIM GASTROENTEROGY
,G03360,010;090;024;040;050,SG_GP,D & R MEDICAL PTE LTD C/O INTEMEDICAL 24 HOUR CLINIC
,G03454,010;020;040;050;090,SG_Pharm,WATSON'S PCS - 195 TERMINAL 4 CHECK-IN
,G03529,012;090;024;040;050,SG_GP,FINEST HEALTH MEDICAL CENTRE
,G03530,013;090;023;040;050,SG_PriSend,MARILYN LEE ENDOCRINCE & MEDICAL CLINIC
,G04153,013;015;024;042;050,SG_GP,APPLE WELLNESS CENTER C/O PARKWAY SHENTON P/L
,G04529,011;090;021;042;050,SG_PriSend,DR MATTHEW TAN DIABETES AND ENDOCRINE CARE
,G04987,010;090;022;040;050,SG_GP,MW GLOBAL PTE LTD C/O MOBILEDOCTOR CLINIC
,G05142,034;040;050;036;030,SG_PubH,SINGHEALTH POLYCLINICS - PUNGGOL
,G05782,010;090;020;040;050,SG_GP,ICON SOC PTE LTD C/O ICON SOC NOVENA MEDICAL CLINIC
,G06459,010;090;021;040;050,SG_GP,MEDIVALE MEDICAL CLINIC PTE LTD
,G06830,012;090;024;040;050,SG_GP,PANCARE MEDICAL CLINIC PTE LTD C/O PANCARE MEDICAL CLINIC
,G24528,012;015;023;041;050,SG_PriSsur,PANASIA SURGERY PTE LTD
,G52937,010;090;024;042;050,SG_PriSsur,LAI ENDOSCOPY & COLORECTAL SURGERY
,G53342,013;015;023;041;050,SG_PriScar,CARDIAC SOLUTIONS MEDICAL CENTRE C/O NEWTON INTERNATIONAL LLP
,G53358,010;090;021;042;050,SG_PriSsur,KAM COLORECTAL CENTRE C/O KAM COLORECTAL PTE LTD
,G53519,010;090;020;040;050,SG_GP,ATLAS PACIFIC MEDICAL
,G65149,010;020;040;050;090,SG_Pharm,UNITY BY FAIRPRICE - HLM HILLION MALL
,G65214,010;090;020;042;050,SG_PriSpsy,NG BENG YEONG PSYCH MEDICINE CLINIC C/ONGBENGYEONSG_GPSYCHMEDICINECLINC P
,G66630,010;015;023;040;050,SG_PriSneu,DAVID NATHAN NEUROLOGY & MEDICAL PTE LTD
,G66817,010;090;023;041;050,SG_PriSsur,JULIAN ONG ENDOSCOPY & SURGERY
,G67585,012;014;024;040;050,SG_GP,THE CLINIQ
,G67642,010;090;024;040;050,SG_GP,PANHEALTH FAMILY CLINIC (HOUGANG)
,G67947,012;015;022;040;050,SG_GP,THE CLINIC @ TAI SENG C/OTHE CLINIC @ TAI SENG PTE LTD
,G68851,013;090;021;040;050,SG_GP,MY CLINIC
,G68852,010;023;090;040;050,SG_GP,GREENFOREST FAMILY CLINIC
,G69451,013;015;024;042;050,SG_GP,APPLE WELLNESS CENTER MEDICAL SERVICES C/O PARKWAY SHENTON P/L
,G69452,013;015;024;042;050,SG_GP,ST ENGINEERING IN-HOUSE CLINIC (ANG KIO) C/O PARKWAY SHENTON PTE LTD
,G69453,013;015;024;042;050,SG_GP,SRC MEDICAL CENTRE C/O PARKWAY SHENTON PTE LTD
,G69454,013;015;024;042;050,SG_GP,SHENTON MEDICAL GROUP C/O PARKWAY SHENTON PTE LTD
,G69456,013;015;024;042;050,SG_GP,NCS MEDICAL CLINIC C/O PARKWAY SHENTON PTE LTD
,G69459,013;015;024;042;050,SG_GP,SINGAPORE TECHNOLOGIES AEROSPACE MEDICAL CENTREC/OPARKWAYSHENTONP/L
,G69461,013;015;024;042;050,SG_GP,SHENTON MEDICAL GROUP C/O PARKWAY SHENTON PTE LTD
