rowId,code,_name,_address1,_address2,_postalCode,types,name,formattedAddress,postalCode,latitude,longitude,score
388,201585,PANDAN CLINIC P/L- DR TAN WAH SAN,BLOCK 415 PANDAN GARDENS RD.,#01-115,600415,"[""establishment"",""health"",""point_of_interest""]",Pandan Clinic,"415 Pandan Gardens, Singapore 600415",600415,1.3206979,103.7483024,0.0
389,201599,ASIAN AMERICAN LIVER CENTRE PTE LTD,6A NAPIER RD. (ANNEXE BLOCK),#02-37 GLENEAGLES HOSPITAL,258500,"[""establishment"",""health"",""point_of_interest""]",Asian American Liver Centre,"02-37, 6A Napier Road, Gleneagles Hospital Annexe Block, Singapore 258500",258500,1.307408,103.820047,0.0
390,201619,MEL & PARTNERS DRS- DR MELVIN GOH BAN CHENG,1Ï¿½SCOTTSÏ¿½ROAD,#17-12 SHAW CENTRE,228208,"[""establishment"",""health"",""point_of_interest""]",Mel & Partners Drs Pte Ltd,"1 Scotts Rd, #17-12 Shaw Centre, Singapore 228208",228208,1.305662,103.8317859,0.0
391,201625,ORTHOPEADIC PRACTICE P/L- DR TEH PENG HOOI,319 JOO CHIAT PLACE,#02-03 PARKWAY EAST MEDICAL CENTRE,427989,"[""establishment"",""health"",""point_of_interest""]",Orthopaedic Practice Pte Ltd,"319 Joo Chiat Pl, #02-03 Parkway East Medical Centre, Singapore 427989",427989,1.3150739,103.9087888,0.0
392,201636,CARDIOLOGY CLINIC P/L- DR RICHARD NG ANG LEE,3 MOUNT ELIZABETH,#17-06 MT ELIZABETH MEDICAL CTR.,228510,"[""establishment"",""health"",""point_of_interest""]",Cardiology Clinic Pte Ltd,"3 Mount Elizabeth, #17-06/07, Singapore 228510",228510,1.3045739,103.835553,0.0
393,201637,IN SURGERY- DR IMRAN NAWAZ,319 JOO CHIAT PLACE,#03-03 PARKWAY EAST MEDICAL CTR.,427989,"[""establishment"",""health"",""point_of_interest""]",IN Surgery @ Parkway East Medical Centre,"319 Joo Chiat Pl, #03-03, Singapore 427989",427989,1.3151919,103.9090302,0.0
394,201639,LIFELINK 24 HOURS CLINIC & SURGERY,BLOCK 153 SERANGOON NORTH AVE 1,#01-534,550153,"[""establishment"",""health"",""point_of_interest""]",Lifelink SN Clinic & Surgery,"153 Serangoon North Ave 1, #01-534, Singapore 550153",550153,1.3702636,103.8720182,0.0
395,201649,AMPM FAMILY CLINIC & SURGERY P/L- DR LAU BOON,BLOCK 123 LORONG 1 TOA PAYOH,#01-521,310123,"[""establishment"",""health"",""point_of_interest""]",AM PM Family Clinic and Surgery,"123 Lor 1 Toa Payoh, Singapore 310123",310123,1.3386273,103.8461183,0.0
396,201653,K.B. TAN CLINIC & SURGERY- DR TAN KOK BENG,BLOCK 625 ELIAS RD.,#01-310,510625,"[""establishment"",""health"",""point_of_interest""]",K B Tan Clinic & Surgery,"625 Elias Rd, Singapore 510625",510625,1.3787182,103.9417295,0.0
397,201659,"EAR,NOSE,THROAT,SINUS & DIZZINESS CTR- DR KK LOH",3 MOUNT ELIZABETH,#13-11 MT ELIZABETH MEDICAL CTR.,228510,"[""establishment"",""health"",""point_of_interest""]","Ear, Nose, Throat, Sinus & Dizziness Centre","3 Mount Elizabeth Medical Centre, #13-11, Singapore 228510",228510,1.304212,103.835201,0.0
398,201666,PARKWAY SHENTON PTE LTD C/O SHENTON MEDICAL GROUP,10 ANSON RD.,#36-08/09/10 INTERNATIONAL PLAZA,079903,"[""establishment"",""health"",""point_of_interest""]",Shenton Medical Group - International Plaza,"10 Anson Rd, #36-08/08/10 International Plaza, Singapore 079903",079903,1.276277,103.845924,0.0
399,201671,RAFFLES MEDICAL GROUP LTD,6 RAFFLES BOULEVARD,#01-212 MARINA SQUARE,039594,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical Marina Square,"6 Raffles Boulevard, #01-212 Marina Square, Singapore 039594",039594,1.2910519,103.85891,0.0
400,201675,RAFFLES MEDICAL GROUP LTD,PASSENGER TERMINAL 2,#B16-025/026,819643,"[""subpremise""]",Terminal 2,"Terminal 2, Singapore",819643,1.3553534,103.9891719,1.4142135
401,201677,RAFFLES MEDICAL GROUP LTD,391B ORCHARD RD.,#08-06 NGEE ANN CITY TOWER B,238874,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical Ngee Ann City,"391B Orchard Road, 08-06, Singapore 238872",238872,1.3024805,103.8343292,1.0
402,201679,RAFFLES MEDICAL GROUP LTD,BLOCK 283 BISHAN ST. 22,#01-177,570283,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical Bishan,"Bishan Street 22, #01-177 Blk 283, Singapore 570283",570283,1.3587332,103.8448002,0.0
403,201680,RAFFLES MEDICAL GROUP LTD,51 ANSON RD.,#01-51 ANSON CTR.,079904,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical Anson Centre,"51 Anson Road, #01-51 Anson Centre, Singapore 079904",079904,1.274632,103.845733,0.0
404,201681,RAFFLES MEDICAL GROUP LTD,55 SIGLAP RD.,#02-11/12 SIGLAP CTR.,455871,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical,"55 Siglap Rd, #02-11/12 Siglap Centre, Singapore 455871",455871,1.3124423,103.9232964,0.0
405,201688,WU MEDICAL CLINIC P/L- DR AKIRA WU YIK TIAN,3 MOUNT ELIZABETH,#16-12 MT ELIZABETH MEDICAL CTR.,228510,"[""establishment"",""health"",""point_of_interest""]",Wu Medical Clinic Pte Ltd,"3 Mt Elizabeth, MT Elizabeth Hospital, Singapore 228510",228510,1.305083,103.8353627,0.0
406,201689,THE OBSTETRICS & GYNAECOLOGY PRACTICE C/O GYNOS PT,3 MOUNT ELIZABETH,#13-13 MOUNT ELIZABETH MEDICAL CENTRE,228510,"[""establishment"",""health"",""point_of_interest""]",The Obstetrics and Gynaecology Practice,"3 Mount Elizabeth, Singapore 228510",228510,1.3057189,103.8357928,0.0
407,201690,LIFELINE BISHAN MEDICAL CLINIC P/L-DR GOH MING,BLOCK 501 BISHAN ST. 11,#01-376,570501,"[""establishment"",""health"",""point_of_interest""]",Lifeline Bishan Medical Clinic,"501 Bishan Street 11, #01-376, Singapore 570501",570501,1.3482869,103.8494831,0.0
408,201700,HAMID FAMILY CLINIC & SURGERY- DR HAMID BIN AHMAD,BLOCK 156 PASIR RIS ST. 13,#01-35 ( ALL ORDER USE CORP-C),510156,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Hamid Family Clinic & Surgery,"156 Pasir Ris Street 13, #01-35 Block 156, Singapore 510156",510156,1.3640079,103.9630076,0.0
409,201708,GREEN CROSS MEDICAL CTR. PTE.LTD,BLOCK 824 TAMPINES ST. 81,#01-30,520824,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Green Cross Medical Centre,"824 Tampines Street 81, Singapore 520824",520824,1.3490829,103.9324809,0.0
410,201722,RAFFLES MEDICAL GROUP LTD,930 YISHUN AVENUE 2,#B1-54/55 NORTHPOINT SHOPPING CENTR,769098,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Raffles Medical Northpoint City,"Northpoint City (North Wing), #03-35, Singapore 769098",769098,1.4282281,103.8360705,0.0
411,201724,HK HO WOMEN & FERTILITY CLINIC- DR HO HON KWOK,820 THOMSON RD.,#02-06/07 MT ALVERNIA MEDICAL CTR.,574623,"[""establishment"",""health"",""point_of_interest""]",Women & Fertility Clinic,"820 Thomson Rd, Singapore 574623",574623,1.341499,103.837625,0.0
412,201742,K N CHIN & ASSOCIATES P/L- DR MICHEL FOO S N,3 TEMASEK BOULEVARD,#02-400 SUNTEC CITY MALL SINGAPORE,038983,"[""establishment"",""health"",""point_of_interest""]",K N CHIN & ASSOCIATES P/L MEDICAL PRACTICE,"No.3 Temasek Boulevard, 02-400, Suntec City Mall, Singapore 038983",038983,1.2940014,103.8579712,0.0
413,201743,ACUMED MEDICAL PTE LTD,7 PIONEER RD. NORTH,#01-40,628459,"[""establishment"",""health"",""point_of_interest""]",AcuMed Medical Group - Pioneer,"7 Pioneer Rd North, #01-40, Singapore 628459",628459,1.324866,103.695443,0.0
414,201748,MEDIHEALTH BISHAN CLINIC & SURGERY CLINIC- DR NG S,BLOCK 121 BISHAN ST 12,#01-95,570121,"[""establishment"",""health"",""point_of_interest""]",Medihealth Bishan,"121 Bishan Street 12, #01-95, Singapore 570121",570121,1.3474071,103.8512522,0.0
415,201750,BETHESDA MEDICAL CTR P/L- DR STEPHEN TONG,3 TEMASEK BOULEVARD,#B1-124 SUNTEC CITY MALL,038983,"[""establishment"",""point_of_interest"",""shopping_mall""]",Suntec City,"3 Temasek Blvd, Singapore 038983",038983,1.29503,103.8583026,1.0
416,201754,JO-LIN PTE LTD-DR JOSEPHINE LEE C/O JO-LIN FAMILY,BLOCK 533 CHOA CHU KANG ST. 51,#01-29 LIMBANG SHOPPING CENTRE,680533,"[""establishment"",""health"",""point_of_interest""]",Jo-Lin Family Clinic & Surgery,"533 Choa Chu Kang Street 51, Singapore 680533",680533,1.3924485,103.7433145,0.0
417,201758,RAFFLES MEDICAL GROUP LTD,BLOCK 722 ANG MO KIO AVENUE 8,#01-2825,560722,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical Ang Mo Kio,"Blk 722 Ang Mo Kio Avenue 8, #01-2825, Singapore 560722",560722,1.372236,103.847521,0.0
418,201768,YOONG FAMILY CLINIC & SURGERY C/O CORAL MEDICAL PT,BLK 333 TAMPINES STREET 32 #01-536,#01-536,520333,"[""establishment"",""health"",""point_of_interest""]",Yoong Family Clinic & Surgery,"333 Tampines Street 32, #01-536, Singapore 520333",520333,1.3535281,103.9609379,0.0
419,201771,JAMES LEE ORTHOPAEDIC SURG P/L- DR JAMES LEE,6 NAPIER RD.,#09-15 GLENEAGLES MEDICAL CENTRE,258499,"[""establishment"",""health"",""point_of_interest""]",James Lee Orthopaedic Surgery,"6 Napier Rd, Singapore 258499",258499,1.307592,103.8199224,0.0
420,201775,PREMIER HEALTHCARE CLINIC & SURGERY-DR WONG JANSEN,BLOCK 376 BUKIT BATOK ST. 31,#01-106,650376,"[""establishment"",""health"",""point_of_interest""]",Premier Healthcare Clinic & Surgery,"376 Bukit Batok Street 31, Singapore 650376",650376,1.3582614,103.7497265,0.0
421,201780,ONELIFE FAMILY CLINIC-DR VINCENT CHOW,BLOCK 534 CHOA CHU KANG ST. 51,#01-41,680534,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Onelife Family Clinic,"534 Choa Chu Kang Street 51, #01 - 41, Singapore 680534",680534,1.3920153,103.7431286,0.0
422,201782,CLIFFORD FAMILY CLINIC- DR TONG CHUAN HONG,BLOCK 531 ANG MO KIO AVENUE 10,#01-2447,560531,"[""establishment"",""health"",""point_of_interest""]",Clifford Family Clinic,"523 Ang Mo Kio Ave 10, Singapore",560531,1.3733271,103.8547508,1.0
423,201784,RAFFLES MEDICAL GRP LTD- FAMILY MEDICINE CTR,585 NORTH BRIDGE RD.,LEVEL 1 RAFFLES HOSPITAL,188770,"[""establishment"",""health"",""point_of_interest""]",Raffles Nuclear Medicine Centre,"585 North Bridge Rd, Level 1 Raffles Hospital, Singapore 188770",188770,1.301145,103.857321,0.0
424,201786,HEALTHWAY MEDICAL GROUP PTE LTD DR LING YEE KIANG,BLOCK 534 CHOA CHU KANG ST. 51,#01-37,680534,"[""street_address""]",534 Choa Chu Kang Street 51,"534 Choa Chu Kang Street 51, Singapore 680534",680534,1.3923359,103.7427781,1.0
425,201788,SBCC CLINIC PTE LTD,820 THOMSON RD.,#01-01/02 MOUNT ALVERNIA MEDICAL CENTRE,574623,"[""establishment"",""health"",""point_of_interest""]",SBCC Baby & Child Clinic (Mount Alvernia Medical Centre),"820 Thomson Road, #01-04 Mount Alvernia Medical Centre Blk A, Singapore 574623",574623,1.3423838,103.8379902,0.0
426,201796,PARKWAY SHENTON P/L- ACCIDENT & EMERGENCY,24-HOUR WALK-IN CLINIC,6A NAPIER ROAD GLENEAGLES HOSPITAL,258499,"[""establishment"",""health"",""point_of_interest""]",Executive Health Screeners - Gleneagles Hospital,"6a Napier Road #02-36, Gleneagles Hospital, Annexe Block, Singapore 258500",258500,1.3076022,103.8197829,1.0
427,201799,LP CLINIC PTE LTD - DR SIM LI PING,3 MOUNT ELIZABETH,#05-01 MT ELIZABETH MEDICAL CTR.,228510,"[""establishment"",""health"",""point_of_interest""]",L P Clinic Pte Ltd,"3 Mount Elizabeth, #05-01 Medical Centre, Singapore 228510",228510,1.3057187,103.835793,0.0
428,201802,LEE & KOH FAMILY CLINIC- DR KAREN LEE,BLOCK 359 BUKIT BATOK ST. 31,#01-389,650359,"[""establishment"",""health"",""point_of_interest""]",Lee & Koh Family Clinic,"359 Bukit Batok Street 31, Singapore 650359",650359,1.3615446,103.7512836,0.0
429,201804,LIM COUNTRY CLINIC- DR ANGELA LIM KA PHECK,BLOCK 208 HOUGANG ST. 21,#01-207,530208,"[""establishment"",""health"",""point_of_interest""]",Lim Country Clinic,"208 Hougang Street 21, Singapore 530208",530208,1.358783,103.8867162,0.0
430,201806,TOH GUAN FAMILY CLINIC- DR PAUL HANGCHI,BLOCK 267A TOH GUAN RD.,#01-02,601267,"[""establishment"",""health"",""point_of_interest""]",Toh Guan Family Clinic,"267A Toh Guan Rd, #01-02, Singapore 601267",601267,1.3415584,103.7446918,0.0
431,201808,RAFFLES MEDICAL GROUP LTD,BLOCK 202 BEDOK NORTH ST 1,#01-489,460202,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical Bedok North,"Bedok North Street 1, #01-467 Blk 203, Singapore 460203",460203,1.3256333,103.9290221,1.0
432,201810,DR CHAN & TANG FAMILY CLINIC-DR CHAN MING JONATHAN,BLOCK 125 LORONG 1 TOA PAYOH,#01-549,310125,"[""establishment"",""health"",""point_of_interest""]",Drs Chan and Tang Family Clinic,"125 Lor 1 Toa Payoh, #01-549, Singapore 310125",310125,1.3383782,103.8453506,0.0
433,201814,CHEE HEART SPECIALISTS CL P L- DR CHEE TEK SIONG,319 JOO CHIAT PLACE,#04-02 PARKWAY EAST MEDICAL CTR.,427989,"[""establishment"",""health"",""point_of_interest""]",Chee Heart Specialists Clinic Pte Ltd,"319 Joo Chiat Pl, Singapore 427989",427989,1.3151254,103.9088708,0.0
434,201819,SEASONS CLINIC - DR TAN MING CHUN,BLOCK 844 TAMPINES ST. 82,#01-139,520844,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Seasons Clinic,"844 Tampines Street 82, Singapore 520844",520844,1.3519195,103.9365071,0.0
435,201820,ROLAND CHONG GASTROENTEROLOGY & MED CLINIC P/L,6 NAPIER RD.,#09-14 GLENEAGLES MEDICAL CTR.,258499,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Roland Chong Gastroenterology & Medical Pte Ltd,"6 Napier Road, #09-14 Gleneagles Medical Centre, Singapore 258499",258499,1.307592,103.8199224,0.0
436,201825,RAFFLES MEDICAL GROUP LTD,BLOCK 446 CLEMENTI AVENUE 3,#01-89,120446,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical Clementi,"Clementi Ave 3, # 01-189 Blk 446, Singapore 120446",120446,1.3125182,103.7649054,0.0
437,201828,RAFFLES MEDICAL GROUP LTD,BLOCK 259 PASIR RIS ST. 21,#04-311 LOYANG POINT,518970,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical Loyang Point,"Blk 259 Pasir Ris Street 21, #02-33 Loyang Point, Singapore 510259",510259,1.3664797,103.9644911,1.0
438,201829,MILLENNIUM MEDICAL GROUP- DR LEONG YAN HOI,BLOCK 849 WOODLANDS ST 82,#01-215,730849,"[""establishment"",""health"",""point_of_interest""]",Millennium Medical Group,"849 Woodlands Street 82, Singapore 730849",730849,1.4413251,103.7923348,0.0
439,201843,HEALTH PARTNERS MEDICAL CLINIC (SIGLAP)DR HO JEE,UPPER EAST COAST RD.,CRESCENDO BLDG.,455289,"[""establishment"",""health"",""point_of_interest""]",Health Partners Medical Clinic,"23 Upper E Coast Rd, Singapore 455289",455289,1.3130881,103.9263173,0.0
440,201844,"DRS KOO, FOK & ASSOCIATES P/L- DR FOK WAI YEE",BLOCK 4 KIAN TECK AVENUE,#02-01,629907,"[""establishment"",""health"",""point_of_interest""]",Drs Koo Fok & Associates (Pioneer) Pte. Ltd.,"31 Jurong West Street 63, #02-04, Singapore 648310",648310,1.3376081,103.6969588,1.0
441,201863,ST HEALTHCARE PTE LTD C/O SINGAPORE AEROMEDICAL CE,AEROMEDICAL CENTRE,492 AIRPORT ROAD,539945,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Singapore Aeromedical Centre,"492 Airport Rd, Singapore 539945",539945,1.3424154,103.8997517,0.0
442,201880,PIDEMCO MEDICAL CTR PTE LTD DR HUI MENG TONG,BLOCK 156 YISHUN ST 11,#01-112,760156,"[""establishment"",""health"",""point_of_interest""]",Pidemco Medical Centre,"156 Yishun Street 11, Singapore 760156",760156,1.4317422,103.8336656,0.0
443,201881,18 CLINIC P/L - DR TAN PIK YEE,BLOCK 101 TOWNER RD.,#01-228,322101,"[""establishment"",""health"",""point_of_interest""]",18 Clinic,"101 Towner Rd, #01-228, Singapore 322101",322101,1.3195739,103.8611977,0.0
444,201883,SEACARE MARITIME MEDICAL CTR. P/L,100 TRAS ST.,#18-02/03 AMARA CORPORATE TOWER,079027,"[""establishment"",""health"",""point_of_interest""]",Seacare,"100 Tras St, #18-02/03 The Amara Corporate Tower, Singapore 088539",088539,1.275,103.84361,1.0
445,201885,UNIVERSAL MEDICAL CLINIC- DR LOW HUEY CHIN,BLOCK 164 BUKIT BATOK ST. 11,#01-144,650164,"[""establishment"",""health"",""point_of_interest""]",Universal Medical Clinic,"164 Bukit Batok Street 11, #01-144, Singapore 650164",650164,1.3477841,103.7431346,0.0
446,201886,LEONG KENG HONG ARTHRITIS & MED CL- DR K H LEONG,6 NAPIER RD.,#04-18 GLENEAGLES MEDICAL CENTRE,258499,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Leong Keng Hong Arthritis & Medical Clinic,"6 Napier Rd, #04-18 Gleneagles Medical Centre, Singapore 258499",258499,1.3075905,103.8199198,0.0
447,201890,VICTORIA MEDICAL HOUSE- DR TAN RU YUH,BLOCK 888 WOODLANDS DRIVE 50,#02-739 (888 PLAZA),730888,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Victoria Medical House,"888 Plaza #02-739, 888 Woodlands Drive 50 (S)730888, Singapore 730888",730888,1.4382241,103.7950606,0.0
448,201895,HL CLINIC-DR SABRINA LIM SEOK CHENG,BLOCK 9 TELOK BLANGAH CRESCENT,#01-135,090012,"[""establishment"",""health"",""point_of_interest""]",HL Clinic Pte Ltd,"9 Telok Blangah Cres, #01-135, Singapore 090009",090009,1.2774904,103.8196037,1.0
449,201904,BKT TIMAH FAMILY CL & SURG- DR ERNEST CHEE F F,897 BUKIT TIMAH RD.,,589617,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Bukit Timah Family Clinic & Surgery,"897 Bukit Timah Rd, Singapore 589617",589617,1.3331099,103.7904274,0.0
450,201905,KHOO CLINIC & SURGERY- DR KHOO AH CHEW,998 UPPER SERANGOON RD.,,534737,"[""establishment"",""health"",""point_of_interest""]",Khoo Clinic & Surgery,"998 Upper Serangoon Rd, Singapore 534737",534737,1.362352,103.887738,0.0
451,201912,RAFFLES MEDICAL GROUP LTD,BLOCK 809 HOUGANG CENTRAL,#01-180,530809,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical Hougang Central,"809 Hougang Central, #01-180, Singapore 530809",530809,1.3712555,103.893633,0.0
452,201920,NEW HEALTH FAMILY CLINIC P/L-DR MABEL CHENG HONG,BLOCK 108 DEPOT RD.,#01-08,100112,"[""establishment"",""health"",""point_of_interest""]",New Health Family Clinic,"#01-08 Depot Rd, Block 108, Singapore 100108",100108,1.281339,103.8103016,1.0
453,201922,WELL MEDICAL & SURGERY- DR LOW CHOON KIAT PAUL,BLOCK 739 PASIR RIS DRIVE 10,#01-11,510739,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Well Medical Clinic,"739 Pasir Ris Drive 10, Block 739, Singapore 510739",510739,1.378756,103.9367544,0.0
454,201924,"DRS KOO, NEOH MEDICAL GROUP PTE LTD",61 CHOA CHU KANG DRIVE,#02-01 YEW TEE MRT STATION,689715,"[""establishment"",""health"",""point_of_interest""]",Drs Koo & Neoh Medical Group,"61 Choa Chu Kang Dr, Singapore 689715",689715,1.3968884,103.7473909,0.0
455,201928,W.H.YAK FAMILY CLINIC P/L- DR YAK WAN HONG,BLOCK 25 NEW UPPER CHANGI RD.,#01-644,462025,"[""establishment"",""health"",""point_of_interest""]",W.H. Yak Family Clinic,"25 New Upper Changi Rd, Singapore 462025",462025,1.3231294,103.9339082,0.0
456,201929,PRO-LIFE MEDICAL ASSOCIATES- DR CHEE LIOK SUAN,BLOCK 253 CHOA CHU KANG AVENUE 1,#01-20,680253,"[""establishment"",""health"",""point_of_interest""]",Pro-Life Medical Associates,"253 Choa Chu Kang Ave 1, Singapore 680253",680253,1.3773476,103.7444094,0.0
457,201934,VISTA FAMILY CLINIC- DR SI HOE YEEN LING,BLOCK 320 CLEMENTI AVENUE 4,#01-47,120320,"[""establishment"",""health"",""point_of_interest""]",Vista Family Clinic,"320 Clementi Ave 4, #01-47, Singapore 120320",120320,1.3170708,103.7654405,0.0
458,201935,ALLIANCE CLINIC & PARTNERS P/L DR LIM PENG KEONG,BLOCK 652 JALAN TENAGA,#01-50,410652,"[""doctor"",""establishment"",""health"",""point_of_interest"",""veterinary_care""]",Alliance Clinic & Surgery,"652 Jln Tenaga, #01-50, Singapore 410652",410652,1.3326495,103.907596,0.0
459,201936,NYAM FAMILY CLINIC- DR RAYMOND NYAM NGIAN CHOY,296 BEDOK RD.,,469475,"[""establishment"",""health"",""point_of_interest""]",Nyam Family Clinic,"296 Bedok Rd, Singapore 469452",469452,1.3316402,103.948622,1.0
460,201938,LEE & TAN FAMILY CLINIC & SURGERY- DR LEE YIK VOON,BLOCK 72 CIRCUIT RD.,#01-03,370072,"[""establishment"",""health"",""point_of_interest""]",Lee & Tan Family Clinic and Surgery,"72 Circuit Rd, #01-03, Singapore 370072",370072,1.3244685,103.8881547,0.0
461,201940,HEALTHWAY TAMPINES CLINIC-DR PHILIP KOH KHENG KEAH,BLOCK 710 TAMPINES ST. 71,#01-134,520710,"[""establishment"",""health"",""point_of_interest""]",Healthway Medical (Tampines St 71),"710 Tampines Street 71, #01-134, Singapore 520710",520710,1.3587185,103.9377118,0.0
462,201943,SINGAPORE FAMILY CL & SURG- DR TAN YI RYH,BLOCK 108 HOUGANG AVENUE 1,#01-1299,530108,"[""establishment"",""health"",""point_of_interest""]",Healthway Medical (Lor Ah Soo),"108 Hougang Ave 1, #01-1299, Singapore 530108",530108,1.3528669,103.8896308,0.0
463,201949,MEDIPOINT MEDICAL CTR- DR TAN TEING PING,BLOCK 401 HOUGANG AVENUE 10,#01-1170,530401,"[""establishment"",""health"",""point_of_interest""]",Medipoint Medical Centre (Ponggol Branch),"401 Hougang Ave 10, #01-1170, Singapore 530401",530401,1.3748239,103.8969905,0.0
464,201951,MELVIN TAN CARDIOLOGY PRACTICE- DR MELVIN TAN E H,38 IRRAWADDY RD.,#06-40 MT ELIZABETH NOVENA SPEC CTR,329563,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Novena Hospital,"38 Irrawaddy Rd, Singapore 329563",329563,1.322236,103.8440388,0.0
465,201958,WEN LIM CLINIC FOR WOMEN P/L- DR LIM YUIN WEN,MT. ALVERNIA MEDICAL CTR.(BLK D),"820 THOMSON ROAD, SUITE #08-65",574623,"[""establishment"",""health"",""point_of_interest""]",Wen Lim Clinic For Women Pte Ltd,"Mount Alvernia Hospital 820 Thomson Road Medical Centre D #08-65, Singapore 574623",574623,1.3417017,103.8380437,0.0
466,201959,DIABETES & ENDOCRINE CONSULTANTS P/L- DR Y T TAN,820 THOMSON RD.,#03-11 MOUNT ALVERNIA MEDICAL CENTRE,574623,"[""establishment"",""health"",""point_of_interest""]",Diabettes & Endocrine Consultants Pte Ltd,"820 Thomson Rd, Singapore 574623",574623,1.3416603,103.8373858,0.0
