rowId,code,_name,_address1,_address2,_address3,_postalCode,types,name,formattedAddress,postalCode,latitude,longitude,score
618,0011i000001xmpG,"Loh Keh Chuan Diabetes, Thyroid & Horomone Clinic",3 Mount Elizabeth Road,#10-05 Mount Elizabeth Centre,#10-05 Mount Elizabeth Centre,228510,"[""establishment"",""health"",""point_of_interest""]",Loh Keh Chuan Diabetes Thyroid & Hormone Clinic,"3 Mount Elizabeth, Singapore 228510",228510,1.3055915,103.8354837,0.0
619,0011i000001xnck,Low Cardiology Clinic,3 Mount Elizabeth Road,#11-05/06 Mount Elizabeth Medical Centre,#11-05/06 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
620,0011i000001xnU9,LP Clinic The Psychiatric Practice,3 Mount Elizabeth,#05-01 Mount Elizabeth Medical Centre,#05-01 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",L P Clinic Pte Ltd,"3 Mount Elizabeth, #05-01 Medical Centre, Singapore 228510",228510,1.3057187,103.835793,0.0
621,0011i000001xnU9,LP Clinic The Psychiatric Practice,3 Mount Elizabeth,#05-10 Mount Elizabeth Medical Centre,#05-10 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",L P Clinic Pte Ltd,"3 Mount Elizabeth, #05-01 Medical Centre, Singapore 228510",228510,1.3057187,103.835793,0.0
622,0011i000001xmff,MC Tong Cardiothoracic Surgical Centre,3 Mount Elizabeth,#17-11 Mount Elizabeth Medical Centre,#17-11 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",M C Tong Cardiothoracic Surgery Pte Ltd,"3 Mount Elizabeth, Singapore 228510",228510,1.3055915,103.8354837,0.0
623,0011i000001xmwi,Medical & G.E. Clinic,3 Mount Elizabeth Road,#13-04 Mount Elizabeth Medical Centre,#13-04 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
624,0011i000001xmwc,Medical & Haematology Clinic,3 Mount Elizabeth,#14-18 Mount Elizabeth Medical Centre,#14-18 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",Medical & Haematology Clinic,"3 Mount Elizabeth, Singapore 228510",228510,1.3055915,103.8354837,0.0
625,0011i000001xmjV,Medical Clinic One,3 Mount Elizabeth Road,#17-02 Mount Elizabeth Medical Centre,#17-02 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
626,0011i000001xmjv,Mount Elizabeth Hospital,Pharmacy Department,3 Mount Elizabeth Block B Level 2,3 Mount Elizabeth Block B Level 2,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Hospital,"3 Mount Elizabeth, Singapore 228510",228510,1.3052551,103.8354896,0.0
627,0011i000001xnWn,Mount Elizabeth Medical Centre - Upper,3 Mount Elizabeth,,,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
628,0011i000001xnLx,N K Chin Chest & Medical Clinic,3 Mount Elizabeth,#12-01 Mount Elizabeth Medical Centre,#12-01 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",N K Chin Chest & Medical Clinic Pte Ltd,"3 Mount Elizabeth, Singapore 228510",228510,1.305083,103.8353626,0.0
629,0011i000001xn90,Nair Cardiac & Medical Centre,3 Mount Elizabeth,#16-08 Mount Elizabeth Medical Centre,#16-08 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Nair Cardiac & Medical Centre,"3 Mt Elizabeth, MT Elizabeth Hospital, Singapore 228510",228510,1.3044494,103.8354081,0.0
630,0011i000001xn87,Neurological Surgery,3 Mount Elizabeth,#10-10 Mount Elizabeth Medical Centre,#10-10 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
631,0011i00000eV10e,Neuropsychiatry Associates,17-16 Mount Elizabeth Medical Centre,3 Mount Elizabeth,3 Mount Elizabeth,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
632,0011i000001xnci,Nexus Surgical Associates,3 Mount Elizabeth #08-06,Mt Elizabeth Medical Centre,Mt Elizabeth Medical Centre,228510,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Nexus Surgical @ Mt. Elizabeth Orchard,"3 #08-06 Mount Elizabeth, Medical Centre, Singapore 228510",228510,1.3051039,103.8354295,0.0
633,0011i000001xnVu,Nexus Surgical Associates,3 Mount Elizabeth #11-02,Mt ELizabeth Medical Centre,Mt ELizabeth Medical Centre,228510,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Nexus Surgical @ Mt. Elizabeth Orchard,"3 #08-06 Mount Elizabeth, Medical Centre, Singapore 228510",228510,1.3051039,103.8354295,0.0
634,0011i000001xnHm,Ng Beng Yeong Psych Medicine Clinic,3 Mount Elizabeth #15-05,Mt Elizabeth Medical Centre,Mt Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
635,0011i000001xmkZ,NY Wong Surgery,3 Mount Elizabeth,#09-02 Mount Elizabeth Medical Centre,#09-02 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
636,0011i000001xn69,"Nyam Colon, Rectal & General Surgery Pte Ltd",3 Mount Elizabeth,#17-03 Mount Elizabeth Medical Centre,#17-03 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Nyam Colon Rectal & General Surgery,"3 Mount Elizabeth, #17-17 228510, Singapore 228510",228510,1.3055915,103.8354837,0.0
637,0011i000001xnch,OG Clinic for Women,3 Mount Elizabeth Road,#09-06 Mount Elizabeth Medical Centre,#09-06 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
638,0011i000001xnBS,OG Clinic for Women,3 Mount Elizabeth Road,#09-06 Mount Elizabeth Medical Centre,#09-06 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
639,0011i00000Xf13q,OncoCare Cancer CNTR,3 Mount Elizabeth #17-05,Mount Elizabeth Medical Centre,Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",OncoCare Cancer Centre (Orchard),"3 Mount Elizabeth, #12-15 Medical Centre, #17-05, Singapore 228510",228510,1.3046967,103.835624,0.0
640,0011i000001xnSH,Orchard Heart Specialist,3 Mount Elizabeth #06-02,Mt Elizabeth Medical Centre,Mt Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",Orchard Heart Specialist Clinic,"3 Mount Elizabeth, #06-06 Medical Centre, Singapore 228510",228510,1.3057193,103.8357926,0.0
641,0011i000001xnSH,Orchard Heart Specialist,3 Mt Elizabeth #06-06,Mt Elizabeth Medical Centre,Mt Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",Orchard Heart Specialist Clinic,"3 Mount Elizabeth, #06-06 Medical Centre, Singapore 228510",228510,1.3057193,103.8357926,0.0
642,0011i000001xmoe,Orthopaedic Associates,3 Mount Elizabeth,#16-03/04 Mount Elizabeth Medical Centre,#16-03/04 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
643,0011i000001xn2u,Orthopaedic Associates,3 Mount Elizabeth,#16-03/04 Mount Elizabeth Medical Centre,#16-03/04 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
644,0011i000001xnay,Orthopaedic Clinic,3 Mount Elizabeth Road,#05-07/08 Mount Elizabeth Medical Centre,#05-07/08 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
645,0011i000001xndK,Orthopaedic Clinic,3 Mount Elizabeth Road,#05-07/08 Mount Elizabeth Medical Centre,#05-07/08 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
646,0011i000001xnG9,Orthopaedic International,3 Mt Elizabeth #06-03,Mt Elizabeth Medical Centre,Mt Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
647,0011i000001xnQA,Orthopaedic Spine & Hand Surgery,3 Mount Elizabeth,#03-01/02 Mount Elizabeth Medical Centre,#03-01/02 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
648,0011i000001xnYJ,Osteoporosis Clinic & Orthopaedic Surgery,3 Mount Elizabeth,#14-06 Mount Elizabeth Medical Centre,#14-06 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
649,0011i000001xmoR,P C Teoh Medical & Chest Clinic,Mt Elizabeth Medical Centre,3 Mt Elizabeth #13-06,3 Mt Elizabeth #13-06,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
650,0011i00000Xf13e,Parkway Cancer Centre,3 Mount Elizabeth Level 2,Mount Elizabeth Hospital,Mount Elizabeth Hospital,228510,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Parkway Cancer Centre Singapore - Mount Elizabeth Hospital,"3 Mount Elizabeth, Level 2, Hospital 228510",228510,1.304856,103.835402,0.0
651,0011i00000Xf13j,Parkway Cancer CNTR,"3 Mount Elizabeth, #13-16/17",Mount Elizabeth Medical Centre,Mount Elizabeth Medical Centre,228510,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]","Parkway Cancer Centre Singapore - Mount Elizabeth Medical Centre, Level 13","3 Mount Elizabeth, #13-16/17 Medical Centre, Singapore 228510",228510,1.305608,103.835496,0.0
652,0011i000001xnUv,Peter Eng Endocrine Clinic,3 Mount Elizabeth #10-07,Mount Elizabeth Medical Centre,Mount Elizabeth Medical Centre,228510,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Peter Eng Endocrine Clinic,"3 Mount Elizabeth, #10-07, Singapore 228510",228510,1.3050549,103.8354392,0.0
653,0011i000001xnEX,Philip Eng Respiratory & Medical Clinic,3 Mount Elizabeth,#14-14 Mount Elizabeth Medical Centre,#14-14 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",Philip Eng Respiratory & Medical Clinic,"3 Mount Elizabeth, #14-14, Singapore 228510",228510,1.305083,103.8353626,0.0
654,0011i000001xnCk,Pillay Ortho Spine & Reconstructive,3 Mount Elizabeth,#03-04/05 Mount Elizabeth Medical Centre,#03-04/05 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Pillay Orthopaedic Sports Medicine Spine Surgery Pte Ltd,"3 Mount Elizabeth, #03-04, Singapore 228510",228510,1.3050549,103.8354392,0.0
655,0011i000001xnH4,Pinnacle Orthopaedic & Sports Ctr,3 Mt Elizabeth #04-07,Mt Elizabeth Medical Centre,Mt Elizabeth Medical Centre,228510,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Pinnacle Orthopaedic Group (Mt Elizabeth),"3 Mount Elizabeth, #04-07 Medical Centre, Singapore 228510",228510,1.3055915,103.8354837,0.0
656,0011i000001xnFJ,"Pinnacle Orthopaedic, Joint & Sports Ctr",3 Mt Elizabeth #04-07,Mt Elizabeth Medical Ctr,Mt Elizabeth Medical Ctr,228510,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Pinnacle Orthopaedic Group (Mt Elizabeth),"3 Mount Elizabeth, #04-07 Medical Centre, Singapore 228510",228510,1.3055915,103.8354837,0.0
657,0011i000001xmdb,Prema Raj Liver & General Surgery,3 Mt Elizabeth #14-10,Mt Elizabeth Medical Centre,Mt Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",Prema Raj Liver,"3 Mount Elizabeth, MT Elizabeth Hospital, Singapore 228510",228510,1.3055915,103.8354837,0.0
658,0011i000001xnOo,"Pritams Clinic & Surgery, Ob-Gyn Consultants",3 Mount Elizabeth,#12-18 Mount Elizabeth Medical Centre,#12-18 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
659,0011i000001xnBq,Psychiatric Clinic Lim Hsin Loh,3 Mount Elizabeth,#15-05 Mount Elizabeth Medical Centre,#15-05 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",Psychiatric Clinic Lim Hsin Loh,"3 Mount Elizabeth, #15-05 228510, Singapore 228510",228510,1.305083,103.8353627,0.0
660,0011i000001xnCs,Ravi Surgery,3 Mount Elizabeth #14-15,Mount Elizabeth Medical Centre,Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
661,0011i000001xnSl,Richard Chew Surgery,3 Mount Elizabeth,#16-09 Mount Elizabeth Medical Centre,#16-09 Mount Elizabeth Medical Centre,228510,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Richard Chew Surgery,"3 Mount Elizabeth, Singapore 228510",228510,1.3055915,103.8354837,0.0
662,0011i000001xmkd,Robless Vascular Surgery,3 Mt Elizabeth #13-06,Mt Elizabeth Medical Centre,Mt Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",Robless Vascular Clinic,"3 Mount Elizabeth, Singapore 228510",228510,1.3055915,103.8354837,0.0
663,0011i000001xn3k,Ruth Kam Heart & Arrhythmia Clinic,3 Mount Elizabeth Road,#08-06 Mount Elizabeth Medical Centre,#08-06 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
664,0011i000001xmku,Seow-Choen Colorectal Centre Pte Ltd,290 Orchard Road #06-06,The Paragon,The Paragon,228510,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Seow-Choen Colorectal Centre Pte Ltd,"290 Orchard Rd, #06-06 Paragon, Singapore 238859",238859,1.3039257,103.8356393,1.0
665,0011i000001xnU7,Simon Siew Psychological & Med Cl,Mt Elizabeth Medical Centre,3 Mt Elizabeth #08-07,3 Mt Elizabeth #08-07,228510,"[""establishment"",""health"",""point_of_interest""]",Dr Simon Siew Psychological Medicine Clinic,"3 Mount Elizabeth, 08-07 Mount Elizabeth Medical Centre, Singapore 228510",228510,1.3051662,103.8355283,0.0
666,0011i000001xnW1,Sung Surgery,Mt Elizabeth Medical Centre,3 Mt Elizabeth #11-01,3 Mt Elizabeth #11-01,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
667,0011i000001xmtx,Surgery A,3 Mount Elizabeth,#12-12S Mount Elizabeth Medical Centre,#12-12S Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
668,0011i00000X9Nc2,Surgical Associates,#08-03 Mount Elizabeth Medical Centre,3 Mount Elizabeth,3 Mount Elizabeth,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
669,0011i000001xnCp,Susan Quek Heart Care Clinic,3 Mount Elizabeth,#15-14 Mount Elizabeth Medical Centre,#15-14 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",Susan Quek Heart Care Clinic,"14 Mount Elizabeth, Singapore 228510",228510,1.3055915,103.8354837,0.0
670,0011i000001xmfK,Suwandi-Ko Surgery,3 Mount Elizabeth,#10-14 Mount Elizabeth Medical Centre,#10-14 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",Suwandi Ko Surgery,"14 Mount Elizabeth, Singapore 228510",228510,1.3055915,103.8354837,0.0
671,0011i000001xmdU,Tang Neurology & Medical Clinic,3 Mount Elizabeth,#14-01 Mount Elizabeth Medical Centre,#14-01 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",Tang Neurology & Medical Clinic,"3 Mt Elizabeth, #14-01,Mount Elizabeth Medical Centre, Singapore 228510",228510,1.3044435,103.8353022,0.0
672,0011i000001xmd0,Tanglin Clinic,3 Mount Elizabeth,#08-03 Mount Elizabeth Medical Centre,#08-03 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
673,0011i000001xnD8,Tanglin Clinic Pte Ltd,3 Mount Elizabeth,#08-03 Mount Elizabeth Medical Centre,#08-03 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
674,0011i000001xmfT,Tay Orthopaedic Clinic,3 Mount Elizabeth Road,#13-12 Mount Elizabeth Medical Centre,#13-12 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",Tay Orthopaedic Clinic Pte Ltd,"3 Mount Elizabeth, Singapore 228510",228510,1.3050549,103.8354392,0.0
675,0011i000001xmoS,"Teoh Colon,Rectum & General Surgery",3 Mount Elizabeth,#05-04 Mount Elizabeth Medical Centre,#05-04 Mount Elizabeth Medical Centre,228510,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Teoh Colon Rectum & General Surgery,"3 Mount Elizabeth, #05-04 Medical Centre, Singapore 228510",228510,1.304417,103.835188,0.0
676,0011i000001xnAb,The Cardiac Centre,3 Mount Elizabeth,#17-13/14 Mt Elizabeth Medical Centre,#17-13/14 Mt Elizabeth Medical Centre,228510,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Asian Heart & Vascular Centre (AHVC) - Mount Elizabeth Medical Centre Level 17,"3 Mount Elizabeth, #17-08, #16-07 Medical Centre, Singapore 228510",228510,1.3057187,103.835793,0.0
677,0011i000001xnDO,The Diabetes & Endocrine Clinic,3 Mount Elizabeth,#15-18 Mount Elizabeth Medical Centre,#15-18 Mount Elizabeth Medical Centre,228510,"[""establishment"",""health"",""point_of_interest""]",The Diabetes and Endocrine Clinic,"3 Mount Elizabeth, Singapore 228510",228510,1.305425,103.835499,0.0
