Name,Veeva ID,Parent HCO Account,Address line 1,Address line 2,Address line 3,Postal Code
Richard Choo & Partners,0011i000001xmjk,,541 Orchard Road,#10-02 Liat Towers,,238881
Far East Med Practitioner,0011i000001xmbm,,545 Orchard Road,#06-07 Far East Shopping Centre,,238882
Orchard Group Clinic,0011i000001xn9g,,545 Orchard Rd,#12-04 Far East Shopping Centre,,238882
Orchard Group Clinic,0011i000001xnDG,,545 Orchard Road,#12-04 Far East Shopping Centre,,238882
Doctor Jay Medical Centre,0011i000001xnCA,,115 Kiliney Road,,,239553
"Chew, Da Costa Pte Ltd",0011i000001xnMQ,,1 Grange Road,#10-11 Orchard Building,,239693
Drs Fernandez & Partners,0011i000001xmmn,,1 Grange Road #12-04,Orchard Building,,239693
Prime Health Med Group,0011i000001xmwm,,81 Clemenceau Avenue,#03-22 UE Square,,239917
190 Clemenceau Ave #05-22,0011i000001xmm8,,Singapore Shopping Centre,Ratnam's Allergy & Skin Centre,,239924
Chong's Medical Centre,0011i000001xnN2,,190 Clemenceau Avenue,#01-29/30 Singapore Shopping Centre,,239924
S.M. Chua Clinic & Surgery For Women,0011i000001xn7Y,,190 Clemenceau Avenue,#03-29 Singapore Shopping Centre,,239924
19 Tanglin Road #05-04,0011i000001xnDU,,Tanglin Shopping Centre,Women's & Maternity Clinic,,247909
Dr Chia Boon Hock,0011i000001xnQg,,19 Tanglin Road,#06-47 Tanglin Shopping Centre,,247909
Island Group Clinic,0011i000001xnWM,,19 Tanglin Road,#06-34/37 Tanglin Shopping Centre,,247909
Island Group Clinic,0011i000001xnDS,,19 Tanglin Road,#06-34/37 Tanglin Shopping Centre,,247909
Sen Clinic,0011i000001xn6N,,19 Tanglin Road,#06-24 Tanglin Shopping Centre,,247909
Tanglin Medical Clinic,0011i000001xnW6,,19 Tanglin Road,#06-16/17 Tanglin Shopping Centre,,247909
The Tow Yung Clinic,0011i000001xn7v,,19 Tanglin Road,#05-01 Tanglin Shopping Centre,,247909
The Tow Yung Clinic,0011i000001xnbQ,,19 Tanglin Road,#05-01 Tanglin Shopping Centre,,247909
TMVC Singapore Pte Ltd / International Medical Clinic,0011i000001xnOw,,1 Orchard Boulevard,#14-05/06/07 Camden Medical Centre,,247909
Global Medical Centre,0011i000001xnGv,,163 Tanglin Road,#03-07 Tanglin Mall,,247933
Berlin Medical Hall,0011i000001xn2w,,9 Tanglin Hill,,,248047
1 Orchard Boulevard #09-02,0011i000001xn4d,,Camden Medical Centre,Woffles Wu Aesthetic Surg & Laser,,248649
Dr Foo Endocrine Pte Ltd,0011i000001xnP4,,Camden Medical centre,1 Orchard Boulevard #04-03,,248649
GynaeMD Women's & Rejuvenation Clinic,0011i000001xn46,,1 Orchard Boullevard,#04-03A Camden Medical Centre,,248649
Maurine Tsakok Clinic,0011i000001xn1t,,1 Orchard Boulevard,#03-01 Camden Medical Centre,,248649
The Ming Clinic,0011i000001xnVZ,,1 Orchard Boulevard,#04-01/02 Camden Medical Centre,,248649
24-Hour Medical Walk-In Clinic,0011i000001xmvN,,4/6 Napier Road,Gleneagles Medical Centre,,258449
24-Hour Medical Walk-In Clinic,0011i000001xmhw,,4/6 Napier Road,Gleneagles Medical Centre,,258499
24-Hour Medical Walk-In Clinic,0011i000001xmi5,,6 Napier Road,Gleneagles Medical Centre,,258499
24-Hour Medical Walk-In Clinic,0011i000001xmhu,,4/6 Napier Road,Gleneagles Medical Centre,,258499
24-Hour Medical Walk-In Clinic,0011i000001xmi7,,4/6 Napier Road,Gleneagles Medical Centre,,258499
"Allergy, Arthritis And Rheumatism Clinic",0011i000001xmvI,,6 Napier Road,#09-02 Gleneagles Medical Centre,,258499
Alpha Joints & Orthopaedics,0011i000001xnbC,,6 Napier Road #02-20,Gleneagles Medical Centre,,258499
Anthony Heng Surgery,0011i000001xmvF,,6 Napier Road,#05-02 Gleneagles Medical Centre,,258499
Asian Heart & Vascular Centre,0011i000001xmlW,,Gleneagles Medical Centre,6 Napier Road #04-13,,258499
Asian Heart & Vascular Centre,0011i000001xnHv,,Gleneagles Medical Centre,6 Napier Road #04-13,,258499
Asian Heart & Vascular Centre,0011i000001xnHl,,6A Napier Road #01-39,Gleneagles Medical Centre,,258499
Asian Heart & Vascular Ctr,0011i000001xnFv,,6 Napier Road #04-13,Gleneagles Medical Centre,,258499
Bernard Ee Medical Centre Pte Ltd,0011i000001xmvK,,6 Napier Rd,#03-05 Gleneagles Medical Centre,,258499
Bertha Woon General & Breast Surgery,0011i000001xn37,,6 Napier Road #09-02/03,Gleneagles Medical Centre,,258499
Brenda Low Clinic For Women,0011i000001xmyR,,6 Napier Road,#03-01 Gleneagles Medical Centre,,258499
Brenda Low Clinic for Women,0011i000001xnOH,,6 Napier Road #03-01,Gleneagles Medical Centre,,258499
Cardiovascular Surgery,0011i000001xmi4,,6 Napier Road,#04-12/13 Gleneagles Medical Centre,,258499
Chan KM Geriatric & Medical Clinic,0011i000001xms2,,6 Napier Road,#08-10 Gleneagles Medical Centre,,258499
Chan Med & Endo / Chan MEC Pte Ltd,0011i000001xmi0,,6 Napier Road,#08-05 Gleneagles Med Centre,,258499
Child & Family Guidance Clinic,0011i000001xmvc,,Gleneagles Medical Centre #04-11,6 Napier Road,,258499
Chin Y K Clinic for Women & Menopause Centre,0011i000001xnE4,,6 Napier Road,#07-09 Gleneagles Medical Centre,,258499
Chris Chong Clinic Pte Ltd,0011i000001xmhj,,6A Napier Road,#02-35 Gleneagles Medical Centre Annexe Block,,258499
Chris Chong Clinic Pte Ltd,0011i000001xnF9,,6A Napier Road,#02-35 Gleneagles Medical Centre Annexe Block,,258499
Chua Surgical Centre & Endoscopic Surgery,0011i000001xnKZ,,6 Napier Road,#05-10 Gleneagles Medical Centre,,258499
Dr Adrian Wang Psychiatric,0011i000001xn0w,,6 Napier Road #10-05,Gleneagles Medical Centre,,258499
Dr BL Lim Ctr for Psychological Wellness,0011i000001xnXN,,6 Napier Road #09-09,Gleneagles Medical Centre,,258499
Dr Lee Keen Whye,0011i000001xnIN,,6 Napier Road,#08-16 Gleneagles Medical Centre,,258499
Dr Lee Keen Whye,0011i000001xnIP,,6 Napier Road,#08-16 Gleneagles Medical Centre,,258499
Dr Tan Chee Eng & Company,0011i000001xnF7,,6 Napier Road,#04-02 Gleneagles Medical Centre,,258499
Dr Tan Kok Kong's Clinic for Women,0011i000001xnIT,,6 Napier Road,#05-01 Gleneagles Medical Centre,,258499
Eric Khoo Diabetes and Endocrine Clinic,0011i000002Id74,,6 Napier Road #09-16,Gleneagles Medical Centre,,258499
Executive Heath Screeners,0011i000001xnEr,,6A Napier Road,#05-36 Gleneagles Hospital Annexe Block,,258499
Eye Clinic Singapura,0011i000001xnF6,,6A Napier Road,#02-38 Gleneagles Hospital Annexe Block,,258499
Eye Clinic Singapura,0011i000001xmy5,,6A Napier Road,#02-38 Gleneagles Hospital Annexe Block,,258499
Eye Clinic Singapura,0011i000001xms3,,6A Napier Road,#02-38 Gleneagles Hospital Annexe Block,,258499
Fones Clinic,0011i000001xnFg,,6 Napier Road,#04-11 Gleneagles Medical Centre,,258499
Fong's Clinic For Women,0011i000001xmvE,,6 Napier Road,#05-18 Gleneagles Medical Centre,,258499
Gastroenterology & Medicine Int,0011i000001xms4,,6 Napier Road,#10-08 Gleneagles Medical Centre,,258499
Gleneagles Medical Centre - Even,0011i000001xnVO,,6 Nappier Road,,,258499
Gleneagles Medical Centre - Odd,0011i000001xnTj,,6 Napier Road,Gleneagles Hospital,,258499
Goh Hak Su Colon & Rectal Centre,0011i000001xnIL,,6 Napier Road,#04-08 Gleneagles Medical Centre,,258499
Gong Surgery,0011i000001xnE8,,6 Napier Road,#05-16 Gleneagles Medical Centre,,258499
Gordon Lim Clinic & Surgery For Women,0011i000001xnF8,,6 Napier Road,#10-07 Gleneagles Medical Centre,,258499
Grace Lee Clinic,0011i000001xmxs,,6 Napier Road,#10-11 Gleneagles Medical Centre,,258499
Heng Eye Clinic & Surgery,0011i000001xnKa,,6 Napier Road,#05-09 Gleneagles Medical Centre,,258499
Hsu Surgical Clinic,0011i000001xmya,,6 Napier Road,#09-01 Gleneagles Medical Centre,,258499
Huang Ear Nose & Throat Surgery Pte Ltd,0011i000001xmhq,,6 Napier Road,#04-17 Gleneagles Medical Centre,,258499
Icon Cancer CNTRE,0011i00000Xf140,,6 Napier Road #05-11/12,Gleneagles Medical Centre,,258499
Infectious Disease Partners Pte Ltd,0011i000001xms6,,6 Napier Road,#10-03 Gleneagles Medical Centre,,258499
International Women's Clinic,0011i000001xnOz,,6 Napier Road #05-06,Gleneagles Medical Centre,,258499
Irene Chua Clinic for Women,0011i000001xmtk,,6 Napier Road #06-01,Glenealges Medical Centre,,258499
Island Orthopaedic Consultants,0011i000001xn9k,,6 Napier Road,#02-16 Gleneagles Medical Centre,,258499
Island Orthopaedic Consultants,0011i000001xnEg,,6 Napier Road #02-06,Gleneagles Medical Centre,,258499
Island Orthopaedics,0011i000001xnVD,,6 Napier Road #02-16,Gleneagles Medical Centre,,258499
James Lee Orthopaedic Surgery Pte Ltd,0011i000001xmyb,,6 Napier Road,#09-15 Gleneagles Medical Centre,,258499
JL Sports Medicine & Surgery Pte Ltd,0011i000001xmiK,,6 Napier Road,#05-08 Gleneagles Medical Centre,,258499
K.K. Ong Heart & Lung Clinic Pte Ltd,0011i000001xmyH,,6 Napier Road,#07-07 Gleneagles Medical Centre,,258499
Karmen Wong Oncology Pte Ltd,0011i000001xml4,,Blk 6 Napier Road,#05-11/12 Gleneagles Medical Centre,,258499
KH Mak Heart Clinic Pte Ltd,0011i000001xmsC,,6 Napier Road,#08-13 Gleneagles Medical Centre,,258499
"KK Chew Ear, Nose & Throat Surgery",0011i000001xmhm,,6 Napier Road,#06-08 Gleneagles Medical Centre,,258499
KM Seng's O.G. Practice - Dr K M Seng,0011i000001xnE3,,6 Napier Road,#03-18 Gleneagles Medical Centre,,258499
KS Ng Cardiology Pte Ltd,0011i000001xmsY,,6 Napier Road,#03-04 Gleneagles Medical Centre,,258499
Leong Keng Hong Arthritis & Medical Clinic,0011i000001xmhk,,6 Napier Road,#04-18 Gleneagles Medical Centre,,258499
Lim Ear Nose & Throat Surgery,0011i000001xmkh,,6 Napier Road,#08-17 Gleneagles Medical Centre,,258499
My Gynae Pte Ltd,0011i000001xmyC,,6 Napier Road #05-17,Gleneagles Medical Centre,,258499
Ng Tay Meng Gastrointestinal & Liver Clinic,0011i000001xmct,,6 Napier Road #08-01,Glkeneagles Medical Centre,,258499
Ngoi Surgery,0011i000001xnEz,,6 Napier Road,#06-09 Gleneagles Medical Centre,,258499
Ophthalmic Consultants Pte Ltd,0011i000001xnJN,,6 Napier Road,#07-17 Gleneagles Medical Centre,,258499
Ophthalmic Consultants Pte Ltd c/o Pauline YY Cheo,0011i000001xmsI,,6 Napier Road,#06-18/19 Gleneagles Medical Centre,,258499
Ortholimb Bone & Joint Surgery,0011i000001xnOm,,Gleneagles Medical Centre,6 Napier Road #07-19,,258499
Orthopaedic & Traumatic Surgery,0011i000001xmhp,,6 Napier Road,#04-05 Gleneagles Medical Centre,,258499
Orthopaedics International,0011i000001xnLB,,6 Napier Road,#02-42 Gleneagles Medical Centre,,258499
Orthopaedics International,0011i000001xnHs,,6 Napier Road,#02-42 Gleneagles Medical Centre,,258499
Parkway Hospitals Singapore Pte Ltd,0011i000001xmht,,6A Napier Road,#02-35 Gleneagles Hospital Pte Ltd,,258499
Peter Chew Clinic For Women,0011i000001xmsH,,6 Napier Road,#06-05/06 Gleneagles Medical Centre,,258499
Peter Yan Cardiology Clinic,0011i000001xmy2,,6 Napier Rd,#04-10 Gleneagles Medical Centre,,258499
Renal Centre,0011i000001xmhz,,6A Napier Road,#02-36/37 Gleneagles Annexe Block,,258499
Respiratory & Medical Specialists Pte Ltd,0011i000001xmsD,,6 Napier Road,#06-02 Gleneagles Medical Centre,,258499
Robert Tan Surgery,0011i000001xmyS,,6 Napier Road,#05-03 Gleneagles Medical Centre,,258499
Roger Kidney Clinic,0011i000001xmtA,,6 Napier Road,#10-06 Gleneagles Medical Centre,,258499
Roland Chong Gastroenterology & Medical Clinic Pte Ltd,0011i000001xmvD,,6 Napier Road #09-14,Gleneagles Medical Centre,,258499
Seetho Clinic For Women,0011i000001xmyJ,,6 Napier Road,#07-11/12 Gleneagles Medical Centre,,258499
Sharon Chan Child Guidance Clinic,0011i000001xms1,,6 Napier Road,#04-11 Gleneagles Medical Centre,,258499
Singapore mSports & Orthopaedic Clinic,0011i000001xmhn,,6A Napier Road #02-12,Gleneagles Medical Centre,,258499
Stalwyn Medical Services Pte Ltd,0011i000001xmyX,,6 Napier Road,#09-02 Gleneagles Medical Centre,,258499
Susan Lim Surgery Pte Ltd,0011i000001xmsA,,6 Napier Road,#02-17/18/19 Gleneagles Medical Centre,,258499
Susan Lim Surgery Pte Ltd,0011i000001xmhl,,6 Napier Road,#02-17/18/19 Gleneagles Medical Centre,,258499
Swami Surgery Pte Ltd,0011i000001xnHt,,6 Napier Road #03-03,Gleneagles Medical Centre,,258499
T G NG KIDNEY & Medical Centre,0011i000007DsJz,,6 Napier Road #09-19,Gleneagles medical centre,,258499
Tanny Chan Women Clinic,0011i000001xnEv,,6 Napier Road,#06-11 Gleneagles Medical Centre,,258499
Tanny Chan Women Clinic,0011i000001xmxy,,6 Napier Road,#06-11 Gleneagles Medical Centre,,258499
Tay Khoon Hean Surgery Pte Ltd,0011i000001xmyA,,6 Napier Road,#08-02 Gleneagles Medical Centre,,258499
Teh Lip Bin Gastroenterology & Medical Clinic,0011i000001xmoM,,6 Napier Road,#04-04 Gleneagles Medical Centre,,258499
The Orthoklinic,0011i000001xnBF,,6 Napier Road,#08-01 Gleneagles Medical Centre,,258499
The Women's Specialist Centre,0011i000001xmoI,,6 Napier Road,#08-13 Gleneagles Medical Centre,,258499
Vivien Lim Endocrinology Specialist Centre,0011i000001xnCc,,6 Napier Road #03-17/18,Gleneagles Medical Centre,,258499
Wang Kuo Weng Diabetes & Endocrine Practice,0011i000001xmv4,,6 Napier Rd,#09-16 Gleneagles Medical Centre,,258499
Wong Sze Tai Clinic,0011i000001xnGX,,6 Napier Road,#03-06 Gleneagles Medical Ctr,,258499
Yeoh Swee Inn Endocrine & Medical Clinic,0011i000001xmiC,,6 Napier Road,#07-10 Gleneagles Medical Centre,,258499
"Andrology, Urology & Continence Centre",0011i000001xmv8,,6A Napier Rd,#05-36 Annex Block Gleneagles Hospital,,258500
Executive Health Screeners,0011i000001xnbJ,,6A Napier Road #05-36,Gleneagles Medical Centre,,258500
Executive Health Screeners,0011i000001xnEm,,6A Napier Road #05-36,Gleneagles Medical Centre,,258500
Guardian Health & Beauty - Gleneagles,0011i000001xmxu,,6 Napier Road,#02-06/07/08 Gleneagles Medical Centre,,258500
HS Chan Surgery Pte Ltd,0011i000001xnJQ,,6A Napier Road,"Gleneagles Annexe Blk, #03-37D",,258500
LD Heart Clinic,0011i000001xmkl,,6A Napier Road,#03-37A Gleneagles Hospital Annexe Block,,258500
Neurology And Neurophysiology Clinic,0011i000001xmv7,,6A Napier Rd,#05-39 Gleneagles Hospital Annexe Block,,258500
Neurosurgery International,0011i000001xmvi,,Hospital Annexex Block,6A napier Road,,258500
Nippon Medical Care,0011i000001xmsb,,6A Napier Road #03-37,Gleneagles Medical Centre,,258500
O & G Centre,0011i000001xmyV,,6A Napier Road,#05-38 Gleneagles Hospital Annex Block,,258500
O & G Partners Clinic For Women,0011i000001xmiD,,6A Napier Road,#01-38 Gleneagles Hospital Annex Block,,258500
O & G Partners Clinic For Women,0011i000001xnJR,,6A Napier Road,#01-38 Gleneagles Hospital Annex Block,,258500
OncoCare Cancer CNTRE,0011i00000Xf13r,,6A Napier Road #05-36C,Annexe Block Gleneagles Hospital,,258500
Parkway Gynaecology Screening & Treatment Ctr,0011i000001xmdP,,Gleneagles Medical Centre,"6A Napier Road, Level 3",,258500
Prime Heart Centre,0011i000007EVGw,,"#03-37C, Annexe Block",6A Napier Road,,258500
The Brain & Spine Clinic,0011i000001xnJU,,6A Napier Road,#05-37 Gleneagles Hospital Annexe Block,,258500
The Harley Street Heart & Cancer Centre,0011i000001xnbu,,Gleneagles Medical Centre,6A Napier Road #02-31/48,,258500
Orthopaedic International,0011i000001xmmC,,6A Gleneagles Road,"#02-42 Gleneagles Hospital, Annexe Block",,258509
Dr Jiten & Caroline Med Ctr,0011i000001xmai,,10 Jalan Serene #02-01/02,Serene Centre,,258748
Balmoral Family Clinic & Surgery,0011i000001xna0,,271 Bukit Timah Road,#02-12 Balmoral Plaza,,259708
Balmoral Family Clinic & Surgery,0011i000001xn4q,,271 Bukit Timah Road,#02-12 Balmoral Plaza,,259708
The Coronation Clinic,0011i000001xnAs,,587 Bukit Timah Road,#02-01 Coronation Shopping Plaza,,269707
621 Bukit Timah Road,0011i000001xn5k,,621 Bukit Timah Road,Bukit Timah Clinic,,269731
Bukit Timah Clinic,0011i000001xn9h,,621 Bukit Timah Road,,,269731
Inez Psychological Well Being Clinic,0011i000001xmma,,Second Avenue Junction,733 Bukit Timah Road #01-03,,269748
Healthlink Family Clinic & Surgery,0011i000001xmxF,,Block 21 Ghim Moh Road,#01-187,,270021
Healthlink Family Clinic & Surgery,0011i000001xmxE,,Block 21 Ghim Moh Road,#01-187,,270021
John Chiam Medical Clinic,0011i000001xmuu,,Blk 21 Ghim Moh Road,#01-145,,270021
Merlion Clinic,0011i000001xnJw,,21 Ghim Moh Road,#01-149,,270021
The Medical Health Clinic,0011i000001xmh2,,21 Ghim Moh Road,#01-141,,270021
Northeast Medical Group,0011i000001xmio,,Blk 25 Ghim Moh Link,#01-10,,270025
Kee Clinic & Surgery,0011i000001xmt4,,Blk 36 Holland Drive #01-10,Buona Vista Community Club,,270036
Healthway Medical Group,0011i000001xmsf,,Blk 41 Holland Drive,#01-07,,270041
May Medical Clinic & Surgery,0011i000001xndA,,41 Holland Road,#01-19,,270041
Family Health Clinic,0011i000001xnc8,,43 Holland Drive,#01-65,,270043
Healthway Medical Group,0011i000001xnXQ,,Blk 45 Holland Drive,#01-353,,270045
Tay Medical Centre,0011i000001xmqX,,Blk 6 Holland Close,#01-28,,271006
Sefton Medical Centre,0011i000001xnZh,,Block 41 Holland Drive,#01-25,,278115
OneDoctors Family Clinic,0011i000001xnOg,,Blk 253 Holland Avenue,#02-01,,278982
OneDoctors Family Clinic,0011i000001xmlK,,253 Holland Avenue,#02-01,,278982
Healthway (Silver Cross) Medical Centre,0011i000001xml5,,275A Holland Avenue,,,278993
Bukit Timah Family Clinic,0011i000001xmuQ,,833 Bukit Timah Road,#01-07 Royalville,,279857
Bukit Timah Family Clinic,0011i000001xn5d,,833 Bukit Timah Road,#01-07 Royalville,,279887
Royal Health Clinic & Surgery,0011i000001xnS0,,833 Bukit Timah Road,#01-05,,279887
Adam Road Hospital,0011i000001xnTm,,19 Adam Road,Adam Road Hospital,,289891
The Japanese Association Clinic,0011i000001xnOS,,120 Adam Road,,,289899
The Japanese Association Clinic,0011i000001xmvl,,120 Adam Road,,,289899
KC Yeo Clinic & Surgery For Women,0011i000001xnWw,,1 Thomson Road #01-342,Balestier Hill Shopping Ctr,,300001
Tucker Medical,0011i00000Xf14B,,"8 Sinaran Drive, Suite 04-03",Novena Specialist Centre,,307470
Vervendeavour Pte Ltd,0011i00000LHDrr,,Novena Specialist Centre,8 Sinaran Drive #07-10/11,,307470
Shenton Medial Group,0011i000001xnDW,,Novena Medical Centre,10 Sinaran Drive #08-17,,307500
Better Life Psych Med Clinic,0011i000001xmf1,,Novena Medical Centre,10 Sinaran Drive #10-10,,307506
Dr Tan Medical Center,0011i00000vJl2m,,10 Sinaran Drive,Novena Medical Centre #09-30,,307506
Ngui Psychiatry & Associates,0011i000001xnGY,,10 Sinaran Drive #11-23,Novena Medical Centre,,307506
Nihon Premium Clinic,0011i000001xmkr,,10 Sinaran Drive,#11-12/13/30 Novena Medical Center Square 2,,307506
Novena Heart Centre,0011i000001xmjN,,10 Sinaran Drive,#09-06 Novena Medical Centre,,307506
Novena Heart Centre,0011i000001xnEh,,10 Sinaran Drive,#09-06 Novena Medical Centre,,307506
Novena Psychiatric Clinic,0011i000001xmwG,,10 Sinaran Drive #10-21,Novena Medical Center,,307506
O&G Care Clinic,0011i000001xnZd,,Novena Medical Centre,10 Sinaran Drive #09-12,,307506
Promises Healthcare Pte Ltd,0011i000001xnSD,,#09-23 Novena Medical Centre,,,307506
Soon Diabetes Thyroid And Endocrinology,0011i000001xmlR,,10 Sinaran Drive,#10-08 Novena Medical Centre Square 2,,307506
THe Rafflesian Clinic & Surgery,0011i000001xncS,,10 Sinaran Driv e#11-06,Novena Medical Centre,,307506
The Resilienz Clinic,0011i000001xnBC,,10 Sinaran Drive #10-03,Novena Medical Centre,,307506
Physician Practice Family Medical,0011i000001xnAr,,101 Thomson Road #01-17,United Square,,307591
Physician Practice Family Medical Centre,0011i000001xn7a,,101 Thomson Road,#01-17 United Square,,307591
ACJ Women's Clinic Pte Ltd,0011i000001xn21,,339 Thomson Road,#03-03 Thomson Medical Centre,,307677
ACJ Women's Clinic Pte Ltd,0011i000001xmeX,,339 Thomson Road,#03-03 Thomson Medical Centre,,307677
ACJ Women's Clinic Pte Ltd,0011i000001xnST,,339 Thomson Road,#03-03 Thomson Medical Centre,,307677
Adelina Women's Clinic Pte Ltd,0011i000001xmf2,,339 Thomson Road,#06-04 Thomson Medical Centre,,307677
Beh's Clinic For Women Pte Ltd,0011i000001xmb4,,339 Thomson Road,#05-03 Thomson Medical Centre,,307677
Brenda & Yvonne Clinic for Women,0011i000001xmtf,,339 Thomson Road #04-07,Thomson Medical Centre,,307677
Dr Yvonne Chan Clinic For Women,0011i000001xmox,,339 Thomson Road,#06-06 Thomson Medical Centre,,307677
Jeanette Chen Women's Clinic,0011i000001xnVp,,339 Thomson Road #05-02A,Thomson Medical Centre,,307677
L N Sim Clinic For Women Pte Ltd,0011i000001xn4G,,339 Thomson Road,#04-05 Thomson Medical Centre,,307677
ML Yeap Clinic For Women,0011i000001xmfa,,#05-02B Thomson Medical Centre,,,307677
"Tseng, Liauw & Chua Gynaecological Clinic",0011i000001xnDp,,339 Thomson Road,#03-00 Thomson Medical Centre,,307677
W C Cheng & Associates,0011i000001xn2I,,339 Thomson Road,Thomson Medical Centre,,307677
Healthway Medical Clinic,0011i000001xnJE,,238 Thomson Road #03-324,Novena Square,,307683
Tan Tock Seng Hospital,0011i000001xnVL,,Moulmein Road,,,308067
Department of Orthopaedic,0011i000001xmla,,Tan Tock Seng Hospital,11 Jalan Tan Tock Seng,,308087
Tan Tock Seng Hospital,0011i000001xmj9,,Department of Geriatric,11 Jalan Tan Tock Seng,,308087
Tan Tock Seng Hospital,0011i000001xnVL,,Department of Cardiology,Moulmein Road,,308087
Tan Tock Seng Hospital,0011i000001xnbU,,Department of Orthopaedic,Moulmein Road,,308087
Tan Tock Seng Hospital,0011i000001xmzD,,Department of Moulmein Road,Moulmein Road,,308087
Tan Tock Seng Hospital,0011i000001xnVL,,Moulmein Road,,,308087
Dapartment of Pharmacy,0011i000001xmtb,,Moulmein Road,Tan Tock Seng Hospital,,308433
Departmen of A&E,0011i000001xmcN,,Moulmein Road,Tan Tock Seng Hospital,,308433
Department of A&E,0011i000001xnS7,,Moulmein Road,Tan Tock Seng Hospital,,308433
Department of A&E,0011i000001xmrG,,Moulmein Road,Tan Tock Seng Hospital,,308433
